Date,Region,Product,Units_Sold,Unit_Price,Total_Sales
2023-12-17,North,Product A,13,354.31,4606.03
2023-12-17,East,Product C,39,212.98,8306.22
2023-12-17,Central,Product C,46,468.69,21559.74
2023-12-18,West,Product B,58,462.66,26834.28
2023-12-18,North,Product E,84,163.49,13733.16
2023-12-18,West,Product C,91,213.63,19440.33
2023-12-19,North,Product D,38,150.13,5704.94
2023-12-19,North,Product B,83,83.91,6964.53
2023-12-19,South,Product B,37,240.55,8900.35
2023-12-19,North,Product B,44,366.84,16140.96
2023-12-19,North,Product C,18,101.32,1823.76
2023-12-20,Central,Product A,23,459.96,10579.08
2023-12-20,West,Product A,15,499.35,7490.25
2023-12-21,North,Product E,76,344.16,26156.16
2023-12-21,North,Product A,65,327.98,21318.7
2023-12-21,South,Product E,40,483.03,19321.2
2023-12-21,East,Product C,43,424.94,18272.42
2023-12-21,West,Product A,12,245.2,2942.4
2023-12-21,West,Product B,72,131.67,9480.24
2023-12-21,South,Product E,90,494.06,44465.4
2023-12-21,East,Product D,67,400.01,26800.67
2023-12-22,West,Product C,20,392.25,7845.0
2023-12-22,West,Product D,81,452.09,36619.29
2023-12-22,West,Product D,19,99.74,1895.06
2023-12-22,East,Product C,54,173.59,9373.86
2023-12-22,Central,Product C,90,456.01,41040.9
2023-12-23,East,Product D,80,306.37,24509.6
2023-12-23,East,Product D,40,322.51,12900.4
2023-12-23,North,Product B,83,276.97,22988.51
2023-12-24,South,Product C,70,466.79,32675.3
2023-12-24,South,Product E,65,437.45,28434.25
2023-12-25,East,Product C,67,490.67,32874.89
2023-12-25,Central,Product D,45,242.61,10917.45
2023-12-26,Central,Product B,6,496.4,2978.4
2023-12-26,East,Product E,59,237.54,14014.86
2023-12-26,East,Product B,88,375.99,33087.12
2023-12-26,West,Product D,78,227.97,17781.66
2023-12-26,North,Product C,30,364.56,10936.8
2023-12-27,East,Product E,80,361.93,28954.4
2023-12-27,Central,Product C,65,141.83,9218.95
2023-12-27,South,Product D,85,125.08,10631.8
2023-12-27,North,Product E,40,477.67,19106.8
2023-12-27,West,Product C,84,126.45,10621.8
2023-12-27,West,Product B,5,218.97,1094.85
2023-12-27,North,Product D,21,266.62,5599.02
2023-12-27,East,Product C,20,424.5,8490.0
2023-12-27,North,Product C,13,379.24,4930.12
2023-12-27,Central,Product D,17,355.5,6043.5
2023-12-27,North,Product E,70,419.13,29339.1
2023-12-27,West,Product E,21,133.68,2807.28
2023-12-28,North,Product B,50,489.23,24461.5
2023-12-28,East,Product C,23,231.23,5318.29
2023-12-28,Central,Product E,13,452.78,5886.14
2023-12-28,East,Product A,20,258.18,5163.6
2023-12-28,East,Product E,55,354.69,19507.95
2023-12-28,East,Product E,90,385.07,34656.3
2023-12-28,Central,Product D,84,455.99,38303.16
2023-12-28,North,Product A,52,235.29,12235.08
2023-12-29,North,Product D,35,197.98,6929.3
2023-12-29,West,Product A,11,221.11,2432.21
2023-12-29,North,Product A,28,407.55,11411.4
2023-12-30,North,Product C,45,480.45,21620.25
2023-12-30,North,Product A,74,61.53,4553.22
2023-12-30,South,Product E,16,430.94,6895.04
2023-12-30,South,Product B,44,423.51,18634.44
2023-12-30,Central,Product A,7,100.89,706.23
2023-12-31,West,Product A,30,362.08,10862.4
2023-12-31,Central,Product B,6,276.19,1657.14
2023-12-31,West,Product D,65,201.16,13075.4
2023-12-31,Central,Product A,36,321.97,11590.92
2024-01-01,East,Product E,18,252.74,4549.32
2024-01-01,East,Product A,58,231.07,13402.06
2024-01-01,North,Product C,19,460.29,8745.51
2024-01-02,South,Product E,51,249.62,12730.62
2024-01-02,North,Product C,87,406.85,35395.95
2024-01-02,East,Product A,1,460.62,460.62
2024-01-02,South,Product E,8,342.16,2737.28
2024-01-02,East,Product A,35,236.14,8264.9
2024-01-02,North,Product E,44,498.02,21912.88
2024-01-02,North,Product A,46,51.69,2377.74
2024-01-02,South,Product C,87,295.25,25686.75
2024-01-03,South,Product A,34,326.37,11096.58
2024-01-03,East,Product E,6,73.27,439.62
2024-01-03,North,Product A,56,210.56,11791.36
2024-01-03,South,Product B,10,124.65,1246.5
2024-01-03,East,Product B,14,315.38,4415.32
2024-01-04,Central,Product B,9,448.02,4032.18
2024-01-04,East,Product A,31,474.31,14703.61
2024-01-05,East,Product D,9,281.72,2535.48
2024-01-05,Central,Product E,78,272.05,21219.9
2024-01-05,North,Product B,1,294.22,294.22
2024-01-05,North,Product D,71,332.05,23575.55
2024-01-06,South,Product D,23,89.6,2060.8
2024-01-06,West,Product A,20,221.71,4434.2
2024-01-06,North,Product C,58,92.51,5365.58
2024-01-06,North,Product A,24,313.35,7520.4
2024-01-06,Central,Product C,20,362.67,7253.4
2024-01-07,Central,Product C,26,134.04,3485.04
2024-01-07,East,Product B,70,468.08,32765.6
2024-01-08,North,Product B,58,229.12,13288.96
2024-01-08,Central,Product A,31,139.27,4317.37
2024-01-08,South,Product D,47,149.55,7028.85
2024-01-08,Central,Product E,29,364.39,10567.31
2024-01-08,East,Product B,41,146.75,6016.75
2024-01-09,Central,Product D,52,288.89,15022.28
2024-01-09,East,Product B,9,149.67,1347.03
2024-01-09,West,Product C,11,362.46,3987.06
2024-01-09,West,Product C,39,317.14,12368.46
2024-01-09,East,Product B,91,109.31,9947.21
2024-01-10,East,Product C,6,284.08,1704.48
2024-01-10,South,Product D,90,206.92,18622.8
2024-01-10,Central,Product B,40,181.18,7247.2
2024-01-10,South,Product E,55,61.61,3388.55
2024-01-11,West,Product C,54,229.14,12373.56
2024-01-11,East,Product B,86,387.74,33345.64
2024-01-12,East,Product A,68,171.3,11648.4
2024-01-12,East,Product C,73,148.89,10868.97
2024-01-12,North,Product E,16,170.31,2724.96
2024-01-12,North,Product E,4,101.19,404.76
2024-01-12,Central,Product E,77,331.35,25513.95
2024-01-13,North,Product E,95,141.2,13414.0
2024-01-13,East,Product E,46,252.11,11597.06
2024-01-14,West,Product E,36,130.63,4702.68
2024-01-14,South,Product C,2,497.98,995.96
2024-01-14,South,Product A,72,55.13,3969.36
2024-01-14,West,Product A,30,219.37,6581.1
2024-01-14,East,Product A,13,274.17,3564.21
2024-01-15,Central,Product C,48,181.07,8691.36
2024-01-15,East,Product A,94,457.46,43001.24
2024-01-16,West,Product E,54,100.51,5427.54
2024-01-16,North,Product A,67,98.67,6610.89
2024-01-16,Central,Product D,73,306.88,22402.24
2024-01-17,South,Product A,67,311.08,20842.36
2024-01-17,Central,Product D,82,444.59,36456.38
2024-01-18,South,Product D,66,186.87,12333.42
2024-01-18,West,Product A,48,261.43,12548.64
2024-01-18,South,Product C,71,235.74,16737.54
2024-01-18,Central,Product B,64,254.71,16301.44
2024-01-18,Central,Product D,70,122.74,8591.8
2024-01-19,East,Product E,49,390.35,19127.15
2024-01-19,Central,Product C,96,424.97,40797.12
2024-01-19,West,Product A,73,171.17,12495.41
2024-01-19,East,Product D,97,127.67,12383.99
2024-01-20,North,Product E,73,284.04,20734.92
2024-01-20,North,Product B,89,68.15,6065.35
2024-01-20,West,Product A,51,235.35,12002.85
2024-01-20,Central,Product E,90,177.56,15980.4
2024-01-21,North,Product D,20,304.91,6098.2
2024-01-21,South,Product C,4,203.17,812.68
2024-01-21,North,Product C,38,480.58,18262.04
2024-01-21,West,Product E,73,450.48,32885.04
2024-01-21,South,Product E,75,73.1,5482.5
2024-01-21,East,Product C,16,210.97,3375.52
2024-01-22,South,Product E,10,127.0,1270.0
2024-01-22,East,Product D,38,158.98,6041.24
2024-01-22,West,Product B,24,290.66,6975.84
2024-01-22,West,Product D,94,194.34,18267.96
2024-01-22,North,Product E,16,100.5,1608.0
2024-01-23,West,Product D,66,465.87,30747.42
2024-01-23,North,Product C,13,471.99,6135.87
2024-01-23,West,Product D,46,138.05,6350.3
2024-01-23,Central,Product C,22,319.72,7033.84
2024-01-23,West,Product D,47,87.78,4125.66
2024-01-24,South,Product E,32,222.31,7113.92
2024-01-24,North,Product A,21,372.56,7823.76
2024-01-24,Central,Product B,66,276.08,18221.28
2024-01-24,Central,Product D,74,55.19,4084.06
2024-01-24,Central,Product B,22,67.0,1474.0
2024-01-24,Central,Product D,2,473.43,946.86
2024-01-25,West,Product A,93,443.14,41212.02
2024-01-25,Central,Product B,36,114.39,4118.04
2024-01-25,Central,Product A,66,269.75,17803.5
2024-01-26,West,Product A,44,390.88,17198.72
2024-01-26,West,Product C,87,413.02,35932.74
2024-01-26,South,Product E,44,452.62,19915.28
2024-01-27,Central,Product A,47,356.54,16757.38
2024-01-27,West,Product D,30,408.19,12245.7
2024-01-27,East,Product E,97,431.51,41856.47
2024-01-28,East,Product C,43,69.98,3009.14
2024-01-28,North,Product A,56,157.77,8835.12
2024-01-28,South,Product B,14,314.46,4402.44
2024-01-28,East,Product C,33,199.13,6571.29
2024-01-28,East,Product B,92,409.67,37689.64
2024-01-28,Central,Product A,84,158.83,13341.72
2024-01-28,South,Product D,43,282.0,12126.0
2024-01-29,North,Product D,42,94.85,3983.7
2024-01-29,East,Product D,5,80.19,400.95
2024-01-29,East,Product B,73,211.79,15460.67
2024-01-29,South,Product B,87,75.08,6531.96
2024-01-29,South,Product C,43,170.38,7326.34
2024-01-29,South,Product D,24,282.72,6785.28
2024-01-29,North,Product B,10,301.48,3014.8
2024-01-29,East,Product B,85,478.76,40694.6
2024-01-30,Central,Product B,61,147.28,8984.08
2024-01-31,North,Product D,10,143.77,1437.7
2024-01-31,East,Product A,67,101.43,6795.81
2024-01-31,East,Product A,77,433.6,33387.2
2024-01-31,South,Product A,86,179.09,15401.74
2024-01-31,West,Product E,73,272.23,19872.79
2024-01-31,South,Product E,91,489.93,44583.63
2024-01-31,South,Product C,26,299.71,7792.46
2024-01-31,East,Product C,94,101.28,9520.32
2024-02-01,South,Product A,86,309.07,26580.02
2024-02-01,East,Product B,49,228.09,11176.41
2024-02-01,Central,Product B,64,333.5,21344.0
2024-02-01,East,Product C,38,132.3,5027.4
2024-02-02,West,Product E,43,151.2,6501.6
2024-02-02,Central,Product A,52,258.74,13454.48
2024-02-02,West,Product A,44,84.48,3717.12
2024-02-02,East,Product C,33,404.31,13342.23
2024-02-02,Central,Product C,93,236.33,21978.69
2024-02-02,North,Product C,26,381.57,9920.82
2024-02-02,South,Product A,95,312.9,29725.5
2024-02-02,North,Product E,63,200.63,12639.69
2024-02-02,North,Product E,32,393.84,12602.88
2024-02-03,South,Product D,59,395.78,23351.02
2024-02-03,Central,Product D,79,344.72,27232.88
2024-02-03,West,Product A,85,304.28,25863.8
2024-02-03,Central,Product B,14,234.73,3286.22
2024-02-03,South,Product D,19,346.62,6585.78
2024-02-04,Central,Product C,7,490.31,3432.17
2024-02-05,West,Product C,40,52.54,2101.6
2024-02-05,South,Product C,68,62.83,4272.44
2024-02-06,North,Product B,17,298.32,5071.44
2024-02-06,West,Product D,61,301.27,18377.47
2024-02-06,East,Product B,40,111.31,4452.4
2024-02-06,North,Product C,28,215.77,6041.56
2024-02-06,North,Product C,61,187.35,11428.35
2024-02-07,Central,Product E,67,307.92,20630.64
2024-02-07,Central,Product A,56,115.38,6461.28
2024-02-07,West,Product A,76,211.62,16083.12
2024-02-08,South,Product E,90,440.12,39610.8
2024-02-08,North,Product E,81,457.81,37082.61
2024-02-08,South,Product B,55,462.69,25447.95
2024-02-09,West,Product B,30,260.81,7824.3
2024-02-09,South,Product A,35,374.51,13107.85
2024-02-09,East,Product A,2,50.11,100.22
2024-02-09,Central,Product D,2,97.58,195.16
2024-02-09,West,Product A,89,280.15,24933.35
2024-02-09,North,Product E,18,71.38,1284.84
2024-02-09,Central,Product E,7,208.59,1460.13
2024-02-09,North,Product A,37,169.02,6253.74
2024-02-10,South,Product E,31,380.0,11780.0
2024-02-10,West,Product E,31,242.75,7525.25
2024-02-10,East,Product D,86,347.85,29915.1
2024-02-10,East,Product C,49,401.61,19678.89
2024-02-10,East,Product B,95,212.24,20162.8
2024-02-11,Central,Product B,38,392.61,14919.18
2024-02-11,South,Product B,58,293.01,16994.58
2024-02-11,West,Product D,91,341.94,31116.54
2024-02-11,East,Product B,98,325.98,31946.04
2024-02-11,North,Product E,93,489.02,45478.86
2024-02-12,East,Product A,46,74.71,3436.66
2024-02-13,East,Product A,49,391.28,19172.72
2024-02-13,West,Product A,98,338.02,33125.96
2024-02-13,North,Product C,46,145.07,6673.22
2024-02-13,Central,Product D,37,481.93,17831.41
2024-02-14,North,Product D,45,379.53,17078.85
2024-02-14,East,Product C,88,125.24,11021.12
2024-02-15,East,Product D,55,314.4,17292.0
2024-02-15,East,Product E,49,417.77,20470.73
2024-02-15,Central,Product D,8,491.92,3935.36
2024-02-15,West,Product A,57,107.86,6148.02
2024-02-15,North,Product C,3,299.52,898.56
2024-02-15,South,Product A,83,374.12,31051.96
2024-02-15,East,Product B,65,438.36,28493.4
2024-02-16,East,Product A,72,102.56,7384.32
2024-02-16,East,Product A,51,96.74,4933.74
2024-02-16,West,Product A,38,241.97,9194.86
2024-02-17,East,Product D,62,241.5,14973.0
2024-02-17,South,Product E,14,485.29,6794.06
2024-02-17,Central,Product D,73,86.63,6323.99
2024-02-17,North,Product B,20,352.45,7049.0
2024-02-17,East,Product A,73,65.38,4772.74
2024-02-17,West,Product A,10,202.46,2024.6
2024-02-18,East,Product D,52,118.74,6174.48
2024-02-18,North,Product A,12,333.68,4004.16
2024-02-18,Central,Product D,52,419.03,21789.56
2024-02-18,North,Product B,62,95.17,5900.54
2024-02-18,South,Product B,85,141.38,12017.3
2024-02-18,North,Product E,52,112.53,5851.56
2024-02-19,West,Product D,69,277.4,19140.6
2024-02-19,North,Product E,1,252.94,252.94
2024-02-19,South,Product B,41,412.54,16914.14
2024-02-19,South,Product C,47,96.37,4529.39
2024-02-19,Central,Product E,30,221.5,6645.0
2024-02-19,North,Product C,38,401.44,15254.72
2024-02-20,South,Product B,80,202.8,16224.0
2024-02-20,East,Product C,93,434.93,40448.49
2024-02-20,East,Product A,28,405.46,11352.88
2024-02-20,East,Product A,90,170.85,15376.5
2024-02-20,Central,Product D,73,473.39,34557.47
2024-02-20,Central,Product D,93,479.46,44589.78
2024-02-20,North,Product D,26,63.69,1655.94
2024-02-20,West,Product A,15,51.77,776.55
2024-02-20,Central,Product E,47,324.05,15230.35
2024-02-21,South,Product B,56,260.86,14608.16
2024-02-21,Central,Product A,72,159.09,11454.48
2024-02-22,West,Product B,74,115.53,8549.22
2024-02-22,Central,Product E,51,472.31,24087.81
2024-02-22,South,Product D,85,397.47,33784.95
2024-02-23,North,Product A,39,414.07,16148.73
2024-02-23,East,Product A,24,426.76,10242.24
2024-02-23,East,Product E,52,335.76,17459.52
2024-02-23,South,Product B,88,248.7,21885.6
2024-02-23,West,Product B,33,182.51,6022.83
2024-02-24,North,Product D,40,390.66,15626.4
2024-02-24,North,Product B,45,454.01,20430.45
2024-02-24,North,Product B,48,145.02,6960.96
2024-02-24,South,Product E,3,446.83,1340.49
2024-02-24,West,Product A,60,110.02,6601.2
2024-02-24,East,Product C,64,72.6,4646.4
2024-02-24,South,Product C,62,348.86,21629.32
2024-02-25,South,Product E,12,74.36,892.32
2024-02-26,West,Product B,74,271.11,20062.14
2024-02-26,East,Product A,82,273.28,22408.96
2024-02-26,Central,Product B,8,430.44,3443.52
2024-02-27,Central,Product D,63,196.43,12375.09
2024-02-27,West,Product D,89,127.58,11354.62
2024-02-27,North,Product E,62,492.81,30554.22
2024-02-28,North,Product E,79,203.12,16046.48
2024-02-28,Central,Product B,9,340.68,3066.12
2024-02-28,Central,Product C,57,157.82,8995.74
2024-02-29,West,Product A,35,326.34,11421.9
2024-02-29,East,Product C,19,369.57,7021.83
2024-02-29,Central,Product D,16,361.94,5791.04
2024-02-29,North,Product D,82,233.98,19186.36
2024-02-29,North,Product D,69,398.82,27518.58
2024-03-01,East,Product E,52,210.6,10951.2
2024-03-01,North,Product B,38,453.78,17243.64
2024-03-01,East,Product A,9,188.78,1699.02
2024-03-01,North,Product C,36,319.21,11491.56
2024-03-01,West,Product E,1,201.0,201.0
2024-03-02,East,Product A,78,108.92,8495.76
2024-03-02,West,Product C,14,314.8,4407.2
2024-03-02,North,Product B,28,334.98,9379.44
2024-03-02,South,Product C,80,438.55,35084.0
2024-03-02,Central,Product E,17,428.81,7289.77
2024-03-03,West,Product B,15,82.52,1237.8
2024-03-03,Central,Product A,78,253.2,19749.6
2024-03-03,South,Product E,31,359.33,11139.23
2024-03-03,West,Product D,38,358.86,13636.68
2024-03-04,West,Product A,84,436.05,36628.2
2024-03-04,South,Product B,52,88.61,4607.72
2024-03-04,East,Product E,97,103.83,10071.51
2024-03-04,Central,Product E,37,233.23,8629.51
2024-03-04,Central,Product C,15,288.34,4325.1
2024-03-04,South,Product C,71,312.29,22172.59
2024-03-04,North,Product A,71,374.2,26568.2
2024-03-04,South,Product E,48,389.79,18709.92
2024-03-05,North,Product D,32,490.1,15683.2
2024-03-05,South,Product C,16,495.44,7927.04
2024-03-05,Central,Product E,7,476.89,3338.23
2024-03-05,Central,Product E,95,158.68,15074.6
2024-03-06,Central,Product C,25,126.1,3152.5
2024-03-06,East,Product A,81,184.04,14907.24
2024-03-06,East,Product B,32,97.48,3119.36
2024-03-06,West,Product D,51,155.03,7906.53
2024-03-06,Central,Product E,41,247.25,10137.25
2024-03-07,East,Product E,59,221.09,13044.31
2024-03-07,East,Product A,26,323.94,8422.44
2024-03-07,Central,Product A,54,422.7,22825.8
2024-03-07,Central,Product B,18,198.78,3578.04
2024-03-07,West,Product D,27,252.62,6820.74
2024-03-07,East,Product E,31,181.78,5635.18
2024-03-08,Central,Product A,18,469.46,8450.28
2024-03-08,East,Product D,19,393.9,7484.1
2024-03-08,North,Product C,46,180.0,8280.0
2024-03-08,Central,Product A,80,218.14,17451.2
2024-03-08,South,Product A,75,117.17,8787.75
2024-03-08,East,Product D,49,439.58,21539.42
2024-03-09,South,Product C,86,66.31,5702.66
2024-03-09,Central,Product C,90,105.03,9452.7
2024-03-10,West,Product D,42,384.58,16152.36
2024-03-10,East,Product B,91,209.95,19105.45
2024-03-10,South,Product E,80,85.99,6879.2
2024-03-10,East,Product A,87,249.31,21689.97
2024-03-10,Central,Product A,7,387.29,2711.03
2024-03-11,West,Product A,27,358.49,9679.23
2024-03-11,Central,Product B,37,277.32,10260.84
2024-03-11,Central,Product D,82,480.21,39377.22
2024-03-11,Central,Product E,46,376.43,17315.78
2024-03-12,East,Product A,81,222.06,17986.86
2024-03-12,East,Product D,21,308.28,6473.88
2024-03-12,North,Product C,16,431.28,6900.48
2024-03-12,North,Product D,30,322.3,9669.0
2024-03-12,East,Product C,72,265.04,19082.88
2024-03-12,North,Product B,74,320.1,23687.4
2024-03-12,West,Product A,55,169.4,9317.0
2024-03-12,West,Product A,19,258.12,4904.28
2024-03-13,Central,Product C,72,118.21,8511.12
2024-03-13,South,Product D,83,272.96,22655.68
2024-03-13,Central,Product B,63,102.22,6439.86
2024-03-14,Central,Product C,13,267.14,3472.82
2024-03-14,South,Product B,55,316.97,17433.35
2024-03-14,North,Product A,44,349.84,15392.96
2024-03-14,East,Product A,26,338.11,8790.86
2024-03-15,South,Product A,87,383.72,33383.64
2024-03-15,North,Product C,17,309.0,5253.0
2024-03-15,East,Product E,73,290.69,21220.37
2024-03-15,West,Product C,56,245.74,13761.44
2024-03-15,Central,Product E,18,317.45,5714.1
2024-03-15,South,Product E,27,160.59,4335.93
2024-03-15,South,Product E,54,107.29,5793.66
2024-03-16,South,Product B,23,281.14,6466.22
2024-03-16,North,Product D,63,259.69,16360.47
2024-03-16,South,Product B,92,353.4,32512.8
2024-03-16,East,Product C,58,63.94,3708.52
2024-03-16,Central,Product A,37,229.35,8485.95
2024-03-17,Central,Product A,22,415.05,9131.1
2024-03-17,East,Product C,76,476.19,36190.44
2024-03-17,West,Product D,20,324.44,6488.8
2024-03-17,North,Product C,73,299.04,21829.92
2024-03-18,South,Product D,82,304.0,24928.0
2024-03-18,West,Product D,71,234.65,16660.15
2024-03-19,South,Product C,1,391.52,391.52
2024-03-19,East,Product C,58,345.11,20016.38
2024-03-19,North,Product E,23,100.57,2313.11
2024-03-20,Central,Product E,3,148.22,444.66
2024-03-20,South,Product B,17,440.49,7488.33
2024-03-20,South,Product A,90,269.35,24241.5
2024-03-21,East,Product C,55,408.76,22481.8
2024-03-22,West,Product B,69,321.92,22212.48
